Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-01-31,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,31,1,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.4338837391175591,-0.9009688679024187,0.49999999999999994,0.8660254037844387,0.0
2022-02-01,Beras Medium,8799.551511348309,9000.003160002161,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,1,2,2022,0.36315606003556233,0.20831445584745945,1.0,0.204491273721775,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0
2022-02-02,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,2,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0
2022-02-03,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,3,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0
2022-02-04,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,4,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0
2022-02-05,Beras Medium,8799.609126762862,9000.002674201083,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,5,2,2022,0.363190667519671,0.20831430200658874,1.0,0.204491273721775,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0
2022-02-06,Beras Medium,8799.623278557487,9000.002534986164,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,6,2,2022,0.3631991679880153,0.20831425792075775,1.0,0.204491273721775,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.0
2022-02-07,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,7,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0
2022-02-08,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,8,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.7818314824680296,0.6234898018587337,0.8660254037844386,0.5000000000000001,0.0
2022-02-09,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,9,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.9749279121818237,-0.2225209339563141,0.8660254037844386,0.5000000000000001,0.0
2022-02-10,Beras Medium,8800.0,9000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,10,2,2022,0.3634254508575623,0.20831345515498256,1.0,0.204491273721775,1.0,0.43388373911755845,-0.9009688679024189,0.8660254037844386,0.5000000000000001,0.0
