Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-01-26,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,26,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-0.9749279121818242,-0.22252093395631184,0.49999999999999994,0.8660254037844387,0.0
2022-01-27,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,27,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-0.7818314824680304,0.6234898018587328,0.49999999999999994,0.8660254037844387,0.0
2022-01-28,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,28,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-9.797174393178826e-16,1.0,0.49999999999999994,0.8660254037844387,0.0
2022-01-29,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,29,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.7818314824680291,0.6234898018587344,0.49999999999999994,0.8660254037844387,0.0
2022-01-30,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,30,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.9749279121818246,-0.22252093395630992,0.49999999999999994,0.8660254037844387,0.0
2022-01-31,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,31,1,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.4338837391175591,-0.9009688679024187,0.49999999999999994,0.8660254037844387,0.0
2022-02-01,Beras Premium,9499.999999218893,9999.999815503468,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,1,2,2022,2.1313091644437065e-05,0.12220462262978415,1.0,0.204491273721775,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0
2022-02-02,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,2,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0
2022-02-03,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,3,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0
2022-02-04,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,4,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0
2022-02-05,Beras Premium,9499.999999801761,9999.999835487753,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,5,2,2022,2.131348132738964e-05,0.12220463168015172,1.0,0.204491273721775,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0
2022-02-06,Beras Premium,9499.999999951735,9999.999854192754,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,6,2,2022,2.131358159385144e-05,0.12220464015116494,1.0,0.204491273721775,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.0
2022-02-07,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,7,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0
2022-02-08,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,8,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.7818314824680296,0.6234898018587337,0.8660254037844386,0.5000000000000001,0.0
2022-02-09,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,9,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.9749279121818237,-0.2225209339563141,0.8660254037844386,0.5000000000000001,0.0
2022-02-10,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,10,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.43388373911755845,-0.9009688679024189,0.8660254037844386,0.5000000000000001,0.0
2022-02-11,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,11,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-0.4338837391175562,-0.90096886790242,0.8660254037844386,0.5000000000000001,0.0
2022-02-12,Beras Premium,9500.000000729644,9999.999912497098,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,12,2,2022,2.1314101672942343e-05,0.1222046665556995,1.0,0.204491273721775,1.0,-0.9749279121818235,-0.2225209339563148,0.8660254037844386,0.5000000000000001,0.0
2022-02-13,Beras Premium,9500.000000818485,9999.999924132344,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,13,2,2022,2.1314161068985982e-05,0.12220467182500272,1.0,0.204491273721775,1.0,-0.781831482468029,0.6234898018587346,0.8660254037844386,0.5000000000000001,0.0
2022-02-14,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,14,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,-4.898587196589413e-16,1.0,0.8660254037844386,0.5000000000000001,0.0
2022-02-15,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,15,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.7818314824680284,0.6234898018587354,0.8660254037844386,0.5000000000000001,0.0
2022-02-16,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,16,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.9749279121818237,-0.22252093395631387,0.8660254037844386,0.5000000000000001,0.0
2022-02-17,Beras Premium,9500.0,10000.0,Padi,Q1-2022,2022.0,38556.619999999995,55.20358781,212846.3758,17,2,2022,2.1313613861373426e-05,0.12220470618350987,1.0,0.204491273721775,1.0,0.43388373911755707,-0.9009688679024196,0.8660254037844386,0.5000000000000001,0.0
